id,value1,value2,category
1880,74,-1.0799098408608079,B
1881,57,0.019576762090171933,B
1882,86,1.5890057587728696,A
1883,25,-0.14092592389881278,B
1884,97,-0.13479985209347917,A
1885,45,-1.695962008377259,C
1886,97,-0.28699218579099883,C
1887,28,1.1504870500333517,C
1888,3,-0.25023616565707474,B
1889,80,-0.3177902139123112,C
1890,98,1.1057145758432931,B
1891,12,-0.31356411297056463,A
1892,38,1.2920536322271228,C
1893,14,-1.2846395953877447,B
1894,28,0.6778539748410302,C
1895,28,1.6463292076954565,B
1896,74,1.0078568974549136,B
1897,31,-1.867273551635275,A
1898,1,-0.6383032414308838,B
1899,46,-0.24195152465778313,B
1900,77,1.009955496707081,C
1901,83,-1.3316181162114358,A
1902,21,-1.018936670392648,B
1903,74,-1.6051514301799923,C
1904,26,-0.825800250087814,A
1905,66,-1.251606656972313,B
1906,80,1.5979058601964082,C
1907,55,-0.6473772706479662,A
1908,91,0.6909252921300084,A
1909,92,0.017969507218870237,A
1910,20,0.0039612809245876,A
1911,46,-0.5914438195394393,B
1912,79,0.7700224871307078,B
1913,58,0.15434423264234098,A
1914,83,0.09674391293904691,A
1915,5,-0.5934206101779232,B
1916,18,-0.4297759261530207,C
1917,56,0.5889111175754248,A
1918,68,0.23005561154550086,B
1919,2,0.12347231450854004,B
1920,0,-0.7540424916675474,C
1921,57,1.9441077035254948,B
1922,37,-0.47970673955782334,A
1923,14,-0.030252661725420512,B
1924,33,-0.18703362887472083,A
1925,60,1.954711197261288,B
1926,34,-0.29081461270758724,A
1927,63,-0.38234194097565327,A
1928,24,0.11831114811666943,B
1929,23,-0.6935408894621853,A
1930,11,0.11159971690151374,B
1931,17,2.3716035801677697,B
1932,14,0.29969555555109145,B
1933,79,0.2632459217265814,A
1934,26,-0.717904892909212,B
1935,71,1.7092071543529632,C
1936,59,1.9390327007979793,A
1937,45,0.852680375827011,C
1938,88,0.6538332230623791,C
1939,16,-0.23476535143881708,C
1940,92,0.3913375808446224,C
1941,52,-0.8351576048625073,B
1942,7,-1.12611397577874,C
1943,78,-1.487359916725743,A
1944,26,0.4106739732747986,C
1945,45,-1.378374472320688,C
1946,49,-0.499635403112483,C
1947,70,-0.061229375201977056,B
1948,2,0.9952903995220314,C
1949,92,-0.5782201666209199,C
1950,63,1.1132723127393924,C
1951,43,0.9391589131441815,A
1952,52,-1.0713083276709745,B
1953,23,1.1228254938852753,B
1954,59,-0.28358112214153597,B
1955,2,-0.4989511237259181,A
1956,19,-0.2793532754133253,C
1957,45,-0.0035057267586741823,A
1958,14,-0.4150446004376347,B
1959,24,-0.8396916603612471,B
1960,93,-0.7512555936946737,B
1961,77,0.13894280970401568,A
1962,70,-0.16046355181704455,B
1963,16,0.5273096933995635,C
1964,83,0.05236289720326181,A
1965,99,0.07701399598375747,C
1966,8,0.5928122348342871,B
1967,37,1.418918071912684,B
1968,47,1.4590223482918887,A
1969,59,1.3404064201142178,C
1970,62,0.8704491697413074,A
1971,85,2.0854106220921484,C
1972,1,0.43782376624357244,B
1973,87,0.3255458153220719,A
1974,71,2.24392127550305,A
1975,10,-2.725968850099476,C
1976,63,-0.21389648864431846,B
1977,76,1.2524957291499996,B
1978,80,0.9802629527216836,C
1979,71,2.5656515748356306,C
1980,20,0.10748571833141884,C
1981,17,-0.43081760238819583,C
1982,93,-0.3320847466741954,C
1983,63,0.3180681628612475,B
1984,81,1.6216475959513212,B
1985,94,1.6341410088854915,A
1986,37,-0.056014671833671356,B
1987,31,0.2530084866777919,C
1988,10,-0.6116015792028642,B
1989,44,-0.5072155476055451,B
1990,88,1.0462572134371722,B
1991,32,1.6022113887316758,A
1992,40,-0.697283680469814,A
1993,7,0.24295635213135128,C
1994,10,-0.243078056079208,C
1995,85,0.8638716595520065,A
1996,50,-0.3885160223564554,B
1997,87,-1.9264549394595483,B
1998,40,1.0036907111120021,A
1999,16,-0.3034836298567393,C
2000,75,-0.19944371588805515,B
2001,45,0.43558791669183916,C
2002,31,0.35283364315261967,B
2003,78,0.4561216587523888,C
2004,79,-1.6297331652461955,B
2005,53,0.5563090120364924,C
2006,85,-1.9090563503511346,C
2007,91,0.7695651437810074,C
2008,19,1.1183812821105803,A
2009,32,-1.3685201427252165,C
2010,73,0.3284329905815492,A
2011,39,1.0571791296144328,A
2012,31,-0.4490036203715331,C
2013,96,0.673636365708623,A
2014,1,-2.785405872725681,A
2015,96,1.098196118243411,A
2016,32,0.02999423869317595,B
2017,76,-0.2578293766360323,C
2018,29,0.9840414529044801,A
2019,32,1.729289675723977,C
2020,76,0.4857158413539969,A
2021,25,1.6087138830488947,C
2022,21,-1.5532832525269797,A
2023,65,0.6659488378340656,B
2024,37,-0.13200385285427224,B
2025,89,-0.7882191047163172,B
2026,45,-1.9286814348628423,A
2027,14,0.6117870490026632,C
2028,97,0.8752900534165288,A
2029,43,1.3420227509932474,B
2030,48,1.1764904376350318,A
2031,74,-0.7717096870583702,C
2032,60,1.2907055153121305,B
2033,66,1.3963475039118443,A
2034,5,-0.25998392525270525,C
2035,8,0.028428263711718648,B
2036,5,-0.9341542070495419,C
2037,72,1.4808862906533322,C
2038,94,-1.5117871459689358,B
2039,31,0.5349706723637695,A
2040,40,-0.5968291881157131,A
2041,75,-1.107852819556511,A
2042,7,-1.874728280561408,A
2043,71,-0.21540612797099312,C
2044,49,-1.2645851145979052,A
2045,91,0.05641945327380404,A
2046,61,1.7693373234006244,C
2047,83,0.1995073264388884,C
2048,61,1.9972805022846487,B
2049,6,-0.9822732534781534,C
2050,74,-1.2809407999993476,B
2051,83,-1.0270155882282783,B
2052,79,-0.06510053875530415,A
2053,3,2.722948687724303,A
2054,5,-1.6621147135514407,A
2055,57,0.6196631181624246,C
2056,21,-0.6999653360405335,C
2057,25,-0.22380305105096313,A
2058,2,-1.2580199112663373,A
2059,40,0.8791383240395397,C
2060,59,-0.04392513295512187,B
2061,13,1.0874535506941656,B
2062,74,0.1752451940325608,A
2063,81,-1.9316239771768753,A
2064,11,1.096542795975214,A
2065,86,-2.0130006323096805,B
2066,11,-1.8699026829164123,A
2067,12,-0.9172026801316363,B
2068,24,-0.9038555419523367,C
2069,44,1.3960213653814826,C
2070,18,-0.17115638675036388,C
2071,54,1.247385291974663,A
2072,99,-0.567917478585953,C
2073,44,0.3176463690106352,B
2074,7,0.47404231151220627,B
2075,92,0.6960654170770493,B
2076,52,-0.4649261744158378,A
2077,54,-0.377854888784894,A
2078,31,-0.2981305792658438,B
2079,50,-1.6524123902968042,B
2080,43,-0.08390186326829689,B
2081,81,-0.38368425507628,B
2082,69,0.5800728940775537,C
2083,17,0.09130117105966842,B
2084,82,1.3363818034531878,A
2085,21,0.07008847520856673,A
2086,36,-0.5622056962202638,A
2087,95,0.05769722216578412,A
2088,55,0.7241672408771637,A
2089,58,-1.7732074077890467,B
2090,2,-0.7152485188175908,B
2091,27,-0.6941767358853519,C
2092,73,0.4109902028775006,C
2093,34,0.5272865396919498,C
2094,60,0.10122772783489464,B
2095,92,-2.478638119127923,C
2096,53,-1.651918183191787,B
2097,62,-0.23893182145712105,A
2098,78,-0.5014694233584738,B
2099,96,0.005370378836003093,B
2100,6,-0.4693981624354753,A
2101,75,1.5316424661490369,A
2102,48,-2.2939415848465217,A
2103,93,0.3026276315298145,C
2104,84,0.8280104061634723,C
2105,30,0.7015384583583996,C
2106,57,0.7872729880011845,A
2107,60,0.9311159083909344,C
2108,23,-0.6039798866072239,A
2109,19,-1.101483756976957,A
2110,36,-2.0346816726946724,A
2111,3,-0.3626028336796952,C
2112,91,-0.7775331239548554,C
2113,19,1.1616088136571376,A
2114,59,-0.2875581101511349,C
2115,23,-1.030405737227558,B
2116,49,-1.1885354539611006,C
2117,48,1.9888200537837943,A
2118,50,-0.02208631499157738,A
2119,95,-0.7815044632739434,A
2120,35,0.12404180777202144,B
2121,97,1.8968891561650703,A
2122,99,-0.38968064229955557,A
2123,65,0.6870107094481968,C
2124,78,1.1864610373303244,B
2125,33,-1.8914238918499067,C
2126,35,-0.638412418669539,A
2127,5,1.0610866281588631,A
2128,38,-0.6993034391025061,B
2129,41,0.4146253992672834,A
2130,57,-0.75848159912481,B
2131,11,-0.44555190351192697,C
2132,2,-0.5673638056071065,B
2133,17,0.6366701536958324,C
2134,39,0.2015801141995924,A
2135,20,0.09885944501101958,C
2136,14,2.5074952378588335,C
2137,96,1.7396974071200668,C
2138,98,-1.9812436205537804,B
2139,25,-0.44340967321854846,C
2140,7,2.4264636746069916,B
2141,99,-0.574590030688042,B
2142,93,2.0877459858751446,B
2143,86,-0.42632681486826046,A
2144,41,-0.23399757054656292,A
2145,43,0.8635713591358122,A
2146,13,-0.09020717500783575,B
2147,77,0.49462463957428626,A
2148,1,1.5749486993076387,C
2149,36,0.758800933975769,B
2150,68,0.1415321321496996,A
2151,37,1.6735268417175928,B
2152,40,0.8766874758750992,A
2153,61,-0.733543163097348,C
2154,59,1.980075233444019,B
2155,13,0.6423655920501782,A
2156,88,-0.21367676886986164,A
2157,83,-2.0208175845859473,C
2158,1,-1.3775763800646668,C
2159,69,1.7001349103999372,A
2160,16,1.7396652519704507,A
2161,88,0.08528406873324018,B
2162,27,-1.7702441759754861,B
2163,65,-1.0869752536506059,A
2164,34,-1.6237683520495778,C
2165,4,-1.6601112599137606,B
2166,64,2.0268023689369055,A
2167,39,2.0599179084144734,C
2168,75,-1.1208471535655697,C
2169,55,-0.008734975897599313,A
2170,35,-1.2847961599318027,A
2171,44,-0.015238046500086614,B
2172,22,1.6393038833690963,A
2173,46,1.0787190508030151,B
2174,30,0.8086627654972872,C
2175,10,-0.19417973726286455,B
2176,9,1.2619671159963644,A
2177,66,0.646668746583331,B
2178,13,0.40391558131571953,C
2179,79,-0.11540933819978547,C
2180,73,0.318372939514666,A
2181,92,0.28825157786932626,B
2182,9,-0.5414316450742609,A
2183,75,-0.7749165337272668,A
2184,93,-0.9969069603303903,C
2185,0,-0.9328631117935932,B
2186,4,-0.18810287554505153,A
2187,19,-0.35268489899558153,C
2188,7,-0.6207337466025566,A
2189,42,-0.6947814747351656,B
2190,75,0.29188002611631647,A
2191,0,1.3776074471743054,B
2192,56,-0.010915681073449155,C
2193,63,-0.07633080004076884,C
2194,83,-0.9348866927133695,A
2195,27,-0.2230698117907077,C
2196,36,1.1903363406093688,A
2197,46,1.0374611035089725,A
2198,75,0.9679737442743352,B
2199,36,0.9358688292198426,A
2200,48,0.4367325555648351,B
2201,43,0.40120716348299545,A
2202,55,0.24475032668477395,B
2203,27,-0.41688528005251446,C
2204,78,0.08369939861550929,A
2205,5,0.21559968370586682,B
2206,60,0.6331686033160521,A
2207,19,0.10025648704515945,B
2208,77,2.105161380972418,B
2209,1,-1.2098121970579119,A
2210,72,0.7544756997706997,A
2211,36,-0.0412437066390535,C
2212,19,0.0021462821265419876,C
2213,25,-0.8125757823108081,C
2214,28,1.019343267248685,A
2215,0,0.6528415343211572,C
2216,34,0.8336373968036918,B
2217,69,0.16924540481896463,A
2218,58,-0.32489481464022496,B
2219,68,-0.06656154854445688,B
2220,32,0.4334656500556399,B
2221,50,-2.0055761729197408,A
2222,77,0.8729328675754577,A
2223,11,2.4261928146830667,C
2224,19,0.48033504695347634,C
2225,52,-0.28092662420777387,C
2226,87,-0.16123525467926955,C
2227,42,0.7075423509341688,B
2228,97,-0.25828866331511835,A
2229,88,0.8686752713391771,C
2230,49,-0.17414071713024398,B
2231,28,1.7141834666243372,A
2232,56,1.686596136022188,A
2233,38,-0.3301696679409411,A
2234,94,-0.0810238367387997,B
2235,55,-0.022368861878339998,C
2236,42,-0.00896632576373965,A
2237,49,-0.9474290450606763,B
2238,22,-1.0872606842743522,A
2239,43,1.2497575715479559,B
2240,37,1.089787014204167,C
2241,83,1.0725207141772715,C
2242,22,-0.06937836694032916,A
2243,44,1.8920117699896957,C
2244,51,-0.022468976674567223,C
2245,79,0.8628761738997408,B
2246,49,-1.3886220145349841,B
2247,7,-0.22973533149785047,A
2248,84,-0.15582105557381679,B
2249,0,-0.06548753802161475,C
2250,7,-1.3254989679956861,B
2251,28,0.7038809278242576,C
2252,95,1.028610311303378,A
2253,4,-0.7438593891229157,C
2254,85,-1.1473415163213292,B
2255,46,-0.7689416248939225,B
2256,33,0.49549866914018087,B
2257,64,-0.5966033549083545,B
2258,54,-0.1340652496363761,A
2259,89,-1.0734607447026951,C
2260,42,1.9792864055014634,B
2261,73,0.0731986281627831,C
2262,29,1.1497153292266302,A
2263,81,0.4931698342388367,C
2264,16,-0.04188005496506906,B
2265,25,-0.09366232488927782,C
2266,7,-0.7252436766377852,B
2267,46,-0.4504631508837254,B
2268,75,-1.0078023315985045,A
2269,90,-1.116865971932945,A
2270,71,2.0863754175513516,C
2271,88,0.2789123650819429,C
2272,45,1.4657172417040596,B
2273,67,-0.7940622570360218,B
2274,32,-1.2516035924647442,B
2275,0,-0.9777782109588511,B
2276,18,-0.42207188508969595,A
2277,30,0.03649993182615992,B
2278,79,-0.15093661684399282,A
2279,13,-0.7731909684866285,C
2280,52,0.0877150093177639,C
2281,47,0.17538612453994687,A
2282,68,0.7022764275515784,B
2283,89,1.470432303012538,C
2284,61,-0.36389378950892304,A
2285,91,1.215480593634632,C
2286,65,0.06593759342798698,B
2287,63,-1.5273189874177815,A
2288,69,1.783270810395837,C
2289,62,2.2725364418996903,B
2290,72,0.619096478051551,A
2291,32,0.08978496441913161,A
2292,40,-0.2714050601644967,A
2293,88,-0.4639479694844082,A
2294,47,1.2107012531475165,C
2295,12,-0.01727323804817288,A
2296,72,1.6739397972447685,A
2297,76,0.03486241532916554,A
2298,30,-0.41234669342340735,A
2299,74,-0.6013004645117327,A
2300,67,-0.7437160852944981,B
2301,97,0.5141458264060461,C
2302,3,-1.2944933548580113,B
2303,18,-0.8183374833362531,C
2304,69,1.3244826258410702,A
2305,97,-0.9545493108244777,C
2306,81,0.8627049219900169,A
2307,12,-2.0630118115008154,A
2308,22,1.450087042175752,B
2309,82,-1.2702318390275464,B
2310,74,-0.8763937434747587,B
2311,0,0.6803425779863251,C
2312,87,0.27040813420804877,C
2313,53,0.8949874360948074,B
2314,70,-1.2782626292575752,B
2315,88,-0.28680540933353904,A
2316,84,-0.6170782092104371,C
2317,14,-1.1101887981524234,A
2318,64,0.5958974585203658,C
2319,75,0.9430514466067952,B
2320,70,-0.3368662050405336,C
2321,14,1.5227112992961702,C
2322,20,-0.7857002208783427,A
2323,18,1.4984673241370412,B
2324,59,0.5622390597582658,B
2325,92,-1.2235671854750108,B
2326,88,1.9815242670826692,A
2327,32,-0.4444775331910273,A
2328,48,1.2051177396144506,A
2329,95,0.14564912192963253,C
2330,34,0.37444122445183187,C
2331,43,0.9012067804923081,A
2332,89,0.8458511844690035,A
2333,10,-0.3421465631234604,B
2334,98,0.531665595938595,C
2335,71,0.4565998486985019,C
2336,77,0.21356119968924533,B
2337,73,-0.20331653382972917,B
2338,65,0.21156483319424788,B
2339,45,1.9675407461958598,A
2340,8,-0.29502735211415737,A
2341,2,1.2065874198042088,A
2342,84,-0.6196364239164643,A
2343,25,-0.8813146623227437,A
2344,71,3.276399345113,C
2345,47,0.5400241969892433,C
2346,65,0.5675134612896133,C
2347,69,0.5952277718342022,B
2348,27,1.4072997065345885,C
2349,92,0.4078100146177539,B
2350,25,0.8162218725571921,C
2351,24,-1.0585682782565227,A
2352,11,0.9839235372444523,C
2353,4,-0.23676055803754095,A
2354,97,0.6717424821918727,A
2355,47,-1.7151199546946958,C
2356,36,0.6301795923651136,C
2357,78,-2.241896354774829,A
2358,43,-0.2759154704361769,B
2359,99,-1.7055515908996055,B
2360,14,0.6330367262505261,C
2361,42,0.06926988117587513,A
2362,47,-0.7707874030402765,B
2363,86,1.434408045034828,C
2364,69,-0.8966664943333816,C
2365,45,-3.031193832490089,A
2366,42,0.5136350338651522,B
2367,20,-1.7665987194139492,C
2368,22,-0.8650096430108425,B
2369,79,-0.5173465729392782,C
2370,46,-1.4239938496960118,C
2371,14,-0.4937275860582207,B
2372,24,-1.4052818872548896,B
2373,35,0.16238318513304686,A
2374,74,-1.2287452557521887,A
2375,50,0.03014639878201458,A
2376,14,1.1620077042712105,A
2377,67,0.7823727702921633,B
2378,20,-0.08171069214157814,A
2379,12,-0.9887373184198183,B
2380,85,0.15917711592258102,C
2381,18,-0.6957191244670857,B
2382,33,0.20112345870152593,A
2383,77,-1.7152852174529993,B
2384,67,0.8072610563356423,B
2385,51,0.033216563013147696,B
2386,26,2.2085166800091733,B
2387,28,1.3060614618427262,B
2388,27,0.5661869364210564,A
2389,34,-0.12399297370756884,B
2390,7,-0.7296043637016657,A
2391,15,0.9424092950341348,C
2392,35,-0.22946979131971185,B
2393,29,1.1683646329483,C
2394,17,0.4008231637352854,A
2395,1,0.4079971272497635,B
2396,48,0.5945261269679613,C
2397,76,-0.9196269384375572,A
2398,3,-1.0221362438736228,C
2399,89,-1.0567094483632247,B
2400,88,1.0474969148759905,B
2401,93,-0.9457215875184727,B
2402,74,-0.8211597081953365,A
2403,6,0.5375171269731426,C
2404,94,-0.25204912463485596,A
2405,73,-0.37979424209195584,C
2406,38,-0.4665549688269199,A
2407,12,-2.325631677841348,B
2408,30,-0.9668815259640182,C
2409,70,1.1815631368820916,C
2410,62,-0.5393981015339728,C
2411,55,-1.9004897060177401,A
2412,41,-1.0079942388684906,B
2413,60,0.3598539647549959,C
2414,41,0.34003460920573825,A
2415,55,-0.29428061256134996,C
2416,35,-0.6892040470850336,B
2417,83,-1.4021959857560435,C
2418,67,0.3681850364120082,B
2419,6,0.8378704176677894,A
2420,53,1.2888800020518447,A
2421,0,-1.110587358690043,B
2422,43,1.3655229804061881,B
2423,44,-0.05661208726445672,A
2424,46,0.026571963404306363,B
2425,12,0.8935920406314608,B
2426,21,-0.5409539034797328,C
2427,20,-2.1638030013490286,A
2428,85,0.7048615481957615,A
2429,91,0.34857074429507295,B
2430,8,-0.3602768468769759,B
2431,25,0.6225313439371939,B
2432,8,0.826943460465196,A
2433,14,-1.5120063120615763,C
2434,9,0.0225129743977275,A
2435,87,-2.2775626068490844,C
2436,41,-0.12369318951178283,B
2437,71,-0.3727422440286893,A
2438,23,0.4919090174272401,C
2439,79,-1.0730552296239266,A
2440,48,-0.4214865358515187,C
2441,25,-3.2160571992571363,C
2442,90,0.5575038210338372,A
2443,36,-0.08839991679407365,B
2444,67,0.08724143782060971,A
2445,49,-1.493430736034726,B
2446,23,0.398062174853005,C
2447,18,1.6527497035142258,C
2448,99,-0.18491271887619062,A
2449,59,0.6500889080816444,A
2450,38,-0.8706210231258847,B
2451,73,-0.07685619004705521,B
2452,88,-1.5313406139581671,A
2453,17,0.7881218046934625,B
2454,18,0.15984057716539674,B
2455,35,-1.2192863858260627,A
2456,73,-0.8018621768380816,A
2457,96,0.061086172598312574,C
2458,54,0.9238650159641746,C
2459,68,1.4795272035185179,A
2460,46,-0.1341253790451568,C
2461,48,-1.3646486738693806,B
2462,98,0.23846514032379457,A
2463,97,1.7848823990323515,C
2464,32,-1.6227484053225147,A
2465,20,-0.9545956492889311,C
2466,80,0.6109643442466431,A
2467,21,0.15359913525416638,B
2468,47,-0.5450197282648013,C
2469,36,0.22011387330145232,A
2470,14,0.9775452018543154,B
2471,34,-0.098336342192499,C
2472,91,-0.18600769429209638,C
2473,70,0.5890241699257166,A
2474,31,-0.2705148819041963,B
2475,10,1.1425235608781303,A
2476,9,2.0267396784843514,C
2477,72,-0.892941968129662,A
2478,77,-1.250025532784049,A
2479,76,0.37171923869004314,B
2480,56,-1.2855045230279023,B
2481,24,-1.3025774789535371,C
2482,1,-2.0492057703238418,B
2483,63,-0.3822522475718751,A
2484,34,-0.032990302827250004,C
2485,6,-0.5173629891422328,B
2486,84,1.3903331835321713,A
2487,17,1.3158872670461172,A
2488,66,1.9288439640217565,C
2489,41,0.04652846593370863,C
2490,38,1.1838190585107766,B
2491,40,0.30885264878715324,B
2492,74,0.20838231251962103,B
2493,23,-0.4673860752954615,B
2494,59,-2.263146790755144,C
2495,45,0.6372914550139895,A
2496,18,1.1541362365280234,A
2497,67,-1.5256179282982496,B
2498,89,-0.009698662182608321,C
2499,41,0.9916471684145696,B
2500,31,-0.359498776645418,B
2501,38,1.193103673332268,C
2502,35,-0.1402830333573683,A
2503,96,-0.5251585306982606,A
2504,35,1.2502869129412333,B
2505,2,-0.933753736140097,C
2506,72,-0.7249040318247932,A
2507,7,-0.8955458847173062,A
2508,96,-1.142595269487263,C
2509,69,0.15303391737438812,C
2510,40,-0.5129346017785026,A
2511,67,0.4886130964164574,B
2512,12,-1.7346403355315245,B
2513,48,-1.1225480905044163,A
2514,59,0.05157908952637019,B
2515,1,1.4696805972037168,B
2516,59,0.3785021489175206,C
2517,4,-0.5893905948504429,C
2518,43,-1.4895313533802972,C
2519,26,-0.6478460484060938,B
2520,31,-0.042484122542820496,C
2521,20,-2.3576918940430898,C
2522,7,-1.2133700702479149,A
2523,71,-0.7375559646469723,C
2524,49,-0.2574086071849611,A
2525,66,-0.05433647974870458,B
2526,43,-0.6108677782071348,C
2527,57,0.5058731822029173,A
2528,2,0.12470690303046499,A
2529,85,-0.3700632845051798,A
2530,69,0.6437753809379322,B
2531,1,0.5619406165101333,C
2532,86,-1.4537985507462725,B
2533,43,-0.03202756915864482,A
2534,1,0.890260531467201,B
2535,80,1.0574892793021784,B
2536,34,0.3709087906352869,A
2537,97,-0.23328856174639337,C
2538,86,0.42131979423243604,C
2539,29,0.8077734312917834,B
2540,7,0.11583194900956444,C
2541,21,0.22860414557842074,A
2542,43,-0.24980315433531913,C
2543,57,-1.33678520108368,B
2544,35,-0.17436412025215542,A
2545,68,-0.677113945880534,A
2546,76,-0.6739213776630413,A
2547,92,1.4338344891601564,B
2548,30,0.9515573777304999,B
2549,46,-1.6934990908350727,C
2550,54,-1.0848787762763399,B
2551,79,-0.3635620445525684,A
2552,61,-0.640632230135962,B
2553,29,0.3174182735037912,B
2554,54,-1.2435850778072015,C
2555,15,0.9585319612986151,A
2556,11,-0.044005544941825944,C
2557,16,-0.34051204471117696,C
2558,15,-0.014319442715773,C
2559,11,-0.4175080735150316,A
2560,7,-2.0306425707261035,C
2561,83,0.011925980771476226,A
2562,2,-0.32074638863455823,C
2563,15,-0.954457012652753,C
2564,29,1.0974298314165813,A
2565,22,0.6694380133932271,B
2566,91,2.4388567065792515,C
2567,4,0.8348285011924532,B
2568,83,-0.6434350670302766,C
2569,64,-0.9057893786017872,B
2570,29,-0.4943056012863549,B
2571,20,-0.6666286156786452,B
2572,83,0.10878336385396586,B
2573,69,-1.5387973771589996,B
2574,21,0.6472865640460312,A
2575,81,0.09119636937142765,B
2576,71,0.5324643077886955,A
2577,31,-1.144146477027523,C
2578,32,0.24668877033605638,A
2579,15,1.299176580869636,B
2580,75,-0.8605072511002159,A
2581,37,-0.8878557074772063,B
2582,97,0.7119574667172651,A
2583,13,-0.9690510515375831,C
2584,35,-0.2332839831572693,B
2585,96,1.475732678992345,B
2586,22,-0.873668891922626,A
2587,65,1.5444420988742655,A
2588,84,-0.33578174195413085,A
2589,1,-1.1212013268388503,A
2590,90,0.6037041551226275,A
2591,72,0.1077481346260674,B
2592,64,0.01318026088668942,C
2593,74,-0.7687182605183653,A
2594,66,0.10045295045211468,B
2595,51,-2.06763055408835,C
2596,61,0.21876473678477085,C
2597,22,1.2972492001860536,A
2598,25,-1.7654286975257067,B
2599,67,-0.40677521629388924,B
2600,81,-0.8746398141480541,B
2601,54,-1.5110540339128655,B
2602,5,-2.052874420349235,B
2603,34,-1.1808359169921354,C
2604,21,-0.24237661538640737,C
2605,42,1.1491370484685344,C
2606,14,-1.5227145097905055,B
2607,85,0.29439275913620677,C
2608,59,0.21964158661701463,C
2609,11,1.6719629600732748,A
2610,48,0.5710314643971474,C
2611,41,0.6285994930303792,A
2612,37,0.6993003997179001,B
2613,81,-0.9242320153191936,B
2614,44,-0.5728225235804407,B
2615,34,1.1168681622707382,B
2616,29,-2.050799855994148,C
2617,87,-0.6823110722071305,A
2618,29,-1.3308092618619995,B
2619,77,0.23424404203927096,B
2620,5,-0.4216085853111195,A
2621,66,0.6259704749887174,A
2622,79,-0.10899516071138145,A
2623,6,-1.5460923203036723,A
2624,51,-1.499867639262517,A
2625,13,-0.006048518639085177,C
2626,72,-0.7711349672336278,A
2627,14,-0.532633852777348,C
2628,20,0.9384154217891143,A
2629,34,0.7590326768672186,A
2630,65,1.797733840577358,B
2631,90,-0.3163355447400646,B
2632,1,-0.641146634452866,B
2633,34,0.41818896442890974,B
2634,81,-0.5607944692399751,B
2635,77,-0.5280611130257374,B
2636,19,-0.20210159393183622,A
2637,81,1.6527489558168793,A
2638,9,0.7039658051286266,B
2639,24,0.8088204022778498,B
2640,65,1.6078543368082463,B
2641,24,0.9025329600753249,A
2642,53,-1.1314056101350374,B
2643,32,0.8873823641411338,B
2644,35,1.0142548571152574,A
2645,94,0.6518648526930954,A
2646,13,-0.19544187379288444,C
2647,64,0.5463317060017513,B
2648,79,-0.020239721297646392,A
2649,53,-0.9780883762484497,C
2650,51,-0.7296336453351577,A
2651,2,0.7037228188992819,C
2652,98,-0.9058201794228425,C
2653,40,-0.8115535434762642,B
2654,5,0.7533844599846924,B
2655,24,0.13378906286510542,C
2656,12,0.5771933171877279,B
2657,97,-1.2290179365531857,A
2658,7,0.5494295074357635,A
2659,20,-0.660028148910743,C
2660,97,-1.0168839855478449,C
2661,67,-0.505344892200297,A
2662,24,1.3620649569274774,A
2663,78,-0.36445413494894163,C
2664,67,2.201390712287935,A
2665,44,-2.062178104748147,A
2666,59,-1.5462779189814124,C
2667,11,1.3241852371455578,B
2668,31,1.5756045591557335,A
2669,95,-0.8634572371883934,B
2670,91,0.06889361672285461,B
2671,12,0.7121899185032764,A
2672,30,-0.22937568736475464,B
2673,77,0.14986709138777748,C
2674,19,0.010933013243189653,A
2675,17,-1.4814469796527912,A
2676,92,-0.3446612859620184,B
2677,59,0.012365095136532597,A
2678,62,0.10312183410805609,A
2679,5,-1.7305061086190907,B
2680,31,0.7536938995540108,B
2681,92,0.12949365289609474,A
2682,42,-1.0553862213417338,A
2683,1,1.799064234023653,C
2684,59,-0.34658458161881917,C
2685,22,-0.28164738225493074,A
2686,82,0.6417092451913268,A
2687,30,1.8840011375698578,C
2688,4,0.6810395960445219,B
2689,82,0.8261098366938703,A
2690,33,-1.001621865490398,C
2691,9,0.08695970203716943,C
2692,88,-0.5322617261715757,A
2693,1,0.7041298480492758,A
2694,10,0.7969657955099247,C
2695,49,1.6332295165199406,A
2696,30,-2.158341916889131,B
2697,55,-0.63057816231632,A
2698,78,1.300248944252042,C
2699,72,-1.4015298469325186,C
2700,86,0.8056510328936717,A
2701,82,1.1340005008147496,C
2702,8,-0.0283398453664603,B
2703,98,-1.4214646871565255,A
2704,20,-0.12151967820023801,A
2705,72,1.4586813374587233,C
2706,27,1.539017375255416,B
2707,61,0.20788037677769067,A
2708,6,-0.9772376887147608,C
2709,79,1.738397194049411,A
2710,15,0.8209228791097093,B
2711,96,-0.9115099686768718,C
2712,3,0.3425189711405079,A
2713,3,0.2967484809781579,C
2714,39,-0.6367951015495571,C
2715,16,0.3481068147147108,B
2716,51,1.1061868381238813,B
2717,92,-0.2962491987642396,A
2718,51,1.2082690915880543,C
2719,35,-1.7553545693201642,C
2720,37,2.2182669931208663,C
2721,49,0.057351269979681666,A
2722,62,1.0730209948036222,B
2723,62,0.21861148653470555,B
2724,61,-0.8235226168569771,C
2725,98,-0.036376623659504295,A
2726,6,-1.9094710179012568,C
2727,26,0.6883869307128097,B
2728,91,0.19376457864482052,C
2729,85,-0.19155715846824467,C
2730,13,0.7526995710756373,C
2731,70,0.03752326159319303,B
2732,85,0.6068298722825746,A
